,hip,tycho2_id,solution_id,source_id,random_index,ref_epoch,ra_x,ra_error,dec_x,dec_error,parallax,parallax_error,pmra,pmra_error,pmdec,pmdec_error,ra_dec_corr,ra_parallax_corr,ra_pmra_corr,ra_pmdec_corr,dec_parallax_corr,dec_pmra_corr,dec_pmdec_corr,parallax_pmra_corr,parallax_pmdec_corr,pmra_pmdec_corr,astrometric_n_obs_al,astrometric_n_obs_ac,astrometric_n_good_obs_al,astrometric_n_good_obs_ac,astrometric_n_bad_obs_al,astrometric_n_bad_obs_ac,astrometric_delta_q,astrometric_excess_noise,astrometric_excess_noise_sig,astrometric_primary_flag,astrometric_relegation_factor,astrometric_weight_al,astrometric_weight_ac,astrometric_priors_used,matched_observations,duplicated_source,scan_direction_strength_k1,scan_direction_strength_k2,scan_direction_strength_k3,scan_direction_strength_k4,scan_direction_mean_k1,scan_direction_mean_k2,scan_direction_mean_k3,scan_direction_mean_k4,phot_g_n_obs,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_mag,phot_variable_flag,l,b,ecl_lon,ecl_lat,row_index,kepid,tm_designation,teff,teff_err1,teff_err2,logg,logg_err1,logg_err2,feh,feh_err1,feh_err2,mass,mass_err1,mass_err2,radius,radius_err1,radius_err2,dens,dens_err1,dens_err2,prov_sec,kepmag,dist,dist_err1,dist_err2,nconfp,nkoi,ntce,datalink_dvr,st_delivname,st_vet_date_str,ra_y,dec_y,st_quarters,teff_prov,logg_prov,feh_prov,jmag,jmag_err,hmag,hmag_err,kmag,kmag_err,dutycycle,dataspan,mesthres01p5,mesthres02p0,mesthres02p5,mesthres03p0,mesthres03p5,mesthres04p5,mesthres05p0,mesthres06p0,mesthres07p5,mesthres09p0,mesthres10p5,mesthres12p0,mesthres12p5,mesthres15p0,rrmscdpp01p5,rrmscdpp02p0,rrmscdpp02p5,rrmscdpp03p0,rrmscdpp03p5,rrmscdpp04p5,rrmscdpp05p0,rrmscdpp06p0,rrmscdpp07p5,rrmscdpp09p0,rrmscdpp10p5,rrmscdpp12p0,rrmscdpp12p5,rrmscdpp15p0,av,av_err1,av_err2,tgas_hip,tgas_tycho2_id,tgas_solution_id,tgas_source_id,tgas_random_index,tgas_ref_epoch,tgas_ra,tgas_ra_error,tgas_dec,tgas_dec_error,tgas_parallax,tgas_parallax_error,tgas_pmra,tgas_pmra_error,tgas_pmdec,tgas_pmdec_error,tgas_ra_dec_corr,tgas_ra_parallax_corr,tgas_ra_pmra_corr,tgas_ra_pmdec_corr,tgas_dec_parallax_corr,tgas_dec_pmra_corr,tgas_dec_pmdec_corr,tgas_parallax_pmra_corr,tgas_parallax_pmdec_corr,tgas_pmra_pmdec_corr,tgas_astrometric_n_obs_al,tgas_astrometric_n_obs_ac,tgas_astrometric_n_good_obs_al,tgas_astrometric_n_good_obs_ac,tgas_astrometric_n_bad_obs_al,tgas_astrometric_n_bad_obs_ac,tgas_astrometric_delta_q,tgas_astrometric_excess_noise,tgas_astrometric_excess_noise_sig,tgas_astrometric_primary_flag,tgas_astrometric_relegation_factor,tgas_astrometric_weight_al,tgas_astrometric_weight_ac,tgas_astrometric_priors_used,tgas_matched_observations,tgas_duplicated_source,tgas_scan_direction_strength_k1,tgas_scan_direction_strength_k2,tgas_scan_direction_strength_k3,tgas_scan_direction_strength_k4,tgas_scan_direction_mean_k1,tgas_scan_direction_mean_k2,tgas_scan_direction_mean_k3,tgas_scan_direction_mean_k4,tgas_phot_g_n_obs,tgas_phot_g_mean_flux,tgas_phot_g_mean_flux_error,tgas_phot_g_mean_mag,tgas_phot_variable_flag,tgas_l,tgas_b,tgas_ecl_lon,tgas_ecl_lat,tgas_match_distance,star1,sep_1,delta_v_1,star2,sep_2,delta_v_2,sep,delta_v
2041,96901,b'',1635378410781933568,2135550854464294784,1119501,2015.0,295.4656714975211,0.21191067584004225,50.51684681362882,0.21144390768184967,47.121799602546936,0.2274024919383074,-134.4568066222164,0.034055211382974876,-162.76158787839654,0.03402685454299523,-0.22117212414741516,-0.2841170132160187,0.24881933629512787,-0.07095792144536972,0.15405026078224182,-0.08310700207948685,0.2324354648590088,-0.1065942719578743,0.02223532646894455,0.1076742485165596,80,80,80,78,0,2,14.381123542785645,0.4016365507353282,172.91334311053453,False,4.019079208374023,5.8947954177856445,2.4353854314540513e-05,3,15,False,0.10940079391002655,0.20818163454532623,0.17850087583065033,0.17318423092365265,-58.7871208190918,57.2850227355957,43.10805892944336,29.181438446044922,99,63328418.48049177,77924.37597132349,6.020773457848183,b'NOT_AVAILABLE',83.33560642310292,13.204456711093457,321.21571522697457,69.4680423281903,627770,12069449,2MASS J19415198+5031032,5811,114.0,-127.0,4.3580000000000005,0.031,-0.029,0.04,0.12,-0.14,0.991,0.061,-0.066,1.092,0.049,-0.051,1.072,0.128,-0.1065,DSEP,6.095,,,,1,0,0,,q1_q17_dr24_stellar,2015-01-15,295.46658,50.517525,11111110000000000,SPE19,AST19,SPE19,4.993,0.037000000000000005,4.695,0.036000000000000004,4.651,0.016,0.9042,587.742,7.101,11.734000000000002,18.767,18.009,15.876,13.693,12.287,11.418,10.106,8.472000000000001,7.1,7.1,7.1,7.1,19.209,17.676,17.137,16.293,15.805,14.896,14.572,14.163,13.593,13.267,12.952,12.703,12.589,12.178,,,,96901,b'            ',1635378410781933568,2135550854464294784,1119501,2015.0,295.46567149752116,0.21191067584004225,50.51684681362882,0.21144390768184967,47.12179960254694,0.2274024919383074,-134.45680662221642,0.03405521138297488,-162.76158787839654,0.034026854542995234,-0.2211721241474152,-0.2841170132160187,0.2488193362951279,-0.07095792144536972,0.15405026078224182,-0.08310700207948685,0.2324354648590088,-0.1065942719578743,0.02223532646894455,0.1076742485165596,80,80,80,78,0,2,14.381123542785645,0.4016365507353282,172.91334311053453,False,4.0190792083740225,5.8947954177856445,2.4353854314540516e-05,3,15,False,0.10940079391002656,0.20818163454532626,0.17850087583065033,0.17318423092365265,-58.7871208190918,57.2850227355957,43.10805892944336,29.181438446044922,99,63328418.48049177,77924.37597132349,6.020773457848183,b'NOT_AVAILABLE',83.33560642310292,13.204456711093455,321.21571522697457,69.4680423281903,1.7435551641850467e-05,,,,627770.0,0.06665314071070302,1.4438063832340653,0.06665314071070302,1.4438063832340653
2040,96895,b'',1635378410781933568,2135550751385079552,1272452,2015.0,295.45300263632566,0.23499365976689537,50.52439833642759,0.23849781788013233,46.97563004191546,0.25303616652801647,-147.93195837512218,0.024977528495568373,-158.85090130016988,0.025016143535720306,-0.25321847200393677,-0.24912957847118378,0.39035260677337646,-0.10992719978094101,-0.015436874702572823,-0.11321183294057846,0.38085582852363586,-0.11646365374326706,-0.01183911319822073,-0.05564013868570328,67,67,67,66,0,1,0.5897260308265686,0.5457618066532874,264.7248994087627,False,5.383251190185547,3.178269386291504,3.290890163043514e-05,3,15,False,0.242832213640213,0.28017184138298035,0.4992736279964447,0.25400450825691223,-109.45726013183594,49.52264404296875,47.17570114135742,41.20945739746094,99,79223005.64835942,181104.9325511994,5.777641776050089,b'NOT_AVAILABLE',83.33878929944987,13.215054102755769,321.2061623029734,69.47856307323839,627769,12069424,2MASS J19414896+5031305,5846,104.0,-125.0,4.292,0.03,-0.029,-0.1,0.16,-0.14,0.9540000000000001,0.068,-0.071,1.156,0.058,-0.056,0.8711,0.09854,-0.08778999999999999,DSEP,5.864,,,,0,0,0,,q1_q17_dr24_stellar,2015-01-15,295.45398,50.525066,11001000000000000,SPE19,AST19,SPE19,5.091,0.212,4.724,0.194,4.426,0.017,0.4942,406.31800000000004,7.102,8.378,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,25.146,23.005,22.313,21.245,20.544,19.21,18.79,18.063,17.212,16.695,15.92,15.550999999999998,15.509,15.883,,,,96895,b'            ',1635378410781933568,2135550751385079552,1272452,2015.0,295.45300263632566,0.23499365976689535,50.524398336427595,0.23849781788013236,46.975630041915466,0.2530361665280165,-147.93195837512218,0.024977528495568373,-158.85090130016988,0.025016143535720303,-0.2532184720039368,-0.24912957847118375,0.3903526067733765,-0.109927199780941,-0.015436874702572824,-0.11321183294057845,0.3808558285236359,-0.11646365374326705,-0.01183911319822073,-0.055640138685703285,67,67,67,66,0,1,0.5897260308265686,0.5457618066532874,264.7248994087627,False,5.383251190185547,3.178269386291504,3.290890163043514e-05,3,15,False,0.242832213640213,0.28017184138298035,0.4992736279964447,0.25400450825691223,-109.45726013183594,49.52264404296875,47.17570114135742,41.20945739746094,99,79223005.64835942,181104.93255119942,5.777641776050088,b'NOT_AVAILABLE',83.33878929944987,13.215054102755769,321.2061623029734,69.47856307323839,7.630064130275327e-06,627769.0,0.06665314071070302,1.4438063832340653,,,,0.06665314071070302,1.4438063832340653
158,-2147483648,b'3140-38-1',1635378410781933568,2073289462354240896,169688,2015.0,296.4392146999741,0.1495187211276349,39.496070037972395,0.28945067114797923,10.669975398925631,0.3801537131569064,25.56822829070888,0.9260242777088448,-6.3652004945789775,0.8855485268057398,-0.1586107313632965,-0.12967365980148315,-0.4167400300502777,0.038959138095378876,0.8935677409172058,-0.5211975574493408,-0.19041293859481812,-0.6447607278823853,-0.17369937896728516,0.28075310587882996,60,60,56,58,4,2,,0.3386255385616641,133.34437295445807,False,3.4309449195861816,7.786009311676025,2.736563328653574e-05,5,11,False,0.24202008545398712,0.11483770608901978,0.41355443000793457,0.7885841131210327,-72.04088592529297,-74.05706024169922,12.030034065246582,-1.2444827556610107,78,2048711.0658737454,5025.047821398747,9.746068280752123,b'NOT_AVAILABLE',73.78474923305966,7.398144278370028,312.04813129911753,59.136146968033934,591174,4386086,2MASS J19454537+3929459,5605,158.0,-131.0,3.903,0.446,-0.268,-0.24,0.32,-0.26,1.0,0.28,-0.139,1.851,1.006,-0.8,0.2223,0.8724,-0.1448,DSEP,9.807,,,,0,0,0,,q1_q17_dr24_stellar,2015-01-15,296.43906,39.496101,11111011101110111,PHO1,KIC0,KIC0,8.675,0.021,8.362,0.017,8.307,0.014,0.6988,1459.789,7.1,7.1,7.1,7.1,7.1,8.359,9.142,7.1,7.1,7.1,7.1,7.1,7.1,7.1,49.74800000000001,46.192,45.746,44.682,44.508,42.88800000000001,42.135,41.286,40.807,40.331,40.382,41.018,41.262,43.087,,,,-2147483648,b'3140-38-1   ',1635378410781933568,2073289462354240896,169688,2015.0,296.4392146999741,0.1495187211276349,39.496070037972395,0.28945067114797923,10.669975398925633,0.3801537131569064,25.56822829070888,0.9260242777088448,-6.3652004945789775,0.8855485268057398,-0.1586107313632965,-0.12967365980148315,-0.4167400300502777,0.03895913809537888,0.8935677409172058,-0.5211975574493408,-0.1904129385948181,-0.6447607278823853,-0.17369937896728516,0.28075310587883,60,60,56,58,4,2,,0.3386255385616641,133.3443729544581,False,3.4309449195861816,7.786009311676025,2.736563328653574e-05,5,11,False,0.2420200854539871,0.11483770608901978,0.41355443000793457,0.7885841131210327,-72.04088592529297,-74.05706024169922,12.030034065246582,-1.2444827556610107,78,2048711.0658737454,5025.047821398747,9.746068280752123,b'NOT_AVAILABLE',73.78474923305966,7.398144278370028,312.04813129911753,59.136146968033934,1.358872077991139e-05,591174.0,0.35534905085511787,1.267564038576656,591174.0,10.058476930461175,1.7280941896418056,0.35534905085511787,1.267564038576656
159,97236,b'',1635378410781933568,2073289531073717120,339376,2015.0,296.4359499859895,0.18277780056708695,39.503646188339935,0.22084242893001269,10.604287310010232,0.2751428158955368,26.186495759552557,0.0484563978376584,-3.6051486007660047,0.0539086189536261,-0.4206211566925049,-0.637518048286438,0.13626079261302948,-0.05663428083062172,0.6089162230491638,-0.08209960907697678,0.13723847270011902,-0.13018545508384705,0.08160241693258286,-0.0036513579543679953,60,60,60,58,0,2,0.3302344083786011,0.3890390517956304,114.10285853582256,False,3.9009413719177246,5.788641929626465,1.747507121763192e-05,3,10,False,0.3774443566799164,0.24459095299243927,0.3031071722507477,0.5380637049674988,-112.84503173828125,81.20182800292969,11.112713813781738,0.10065776109695435,75,6722300.248190445,11277.513399796917,8.455975298557387,b'NOT_AVAILABLE',73.79017229042843,7.404045342782122,312.04862168957413,59.1441269956896,591175,4484238,2MASS J19454459+3930132,6217,184.0,-220.0,3.761,0.376,-0.125,0.04,0.22,-0.28,1.4509999999999998,0.214,-0.374,2.6260000000000003,0.602,-1.155,0.1128,0.3672,-0.04555,DSEP,8.56,,,,0,0,0,,q1_q17_dr24_stellar,2015-01-15,296.4358200000001,39.503658,11111011101110111,PHO54,PHO54,PHO54,7.559,0.019,7.353,0.017,7.301,0.02,0.6979,1459.7479999999998,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,28.256,26.058000000000003,25.527,24.704,24.446,23.988000000000003,23.861,23.992,24.597,25.288,26.232,27.4,27.817,30.324,,,,97236,b'            ',1635378410781933568,2073289531073717120,339376,2015.0,296.4359499859895,0.18277780056708692,39.50364618833994,0.22084242893001269,10.604287310010234,0.2751428158955368,26.18649575955256,0.0484563978376584,-3.6051486007660047,0.0539086189536261,-0.4206211566925049,-0.637518048286438,0.13626079261302948,-0.056634280830621726,0.6089162230491638,-0.08209960907697678,0.13723847270011902,-0.13018545508384705,0.08160241693258287,-0.0036513579543679953,60,60,60,58,0,2,0.3302344083786011,0.3890390517956304,114.10285853582256,False,3.9009413719177246,5.788641929626465,1.747507121763192e-05,3,10,False,0.3774443566799164,0.2445909529924393,0.3031071722507477,0.5380637049674988,-112.84503173828124,81.20182800292969,11.112713813781738,0.10065776109695436,75,6722300.248190445,11277.513399796917,8.455975298557387,b'NOT_AVAILABLE',73.79017229042844,7.404045342782122,312.04862168957413,59.144126995689604,9.381461861720495e-06,591175.0,12.842614800745187,4.80813391685372,591175.0,0.35534905085511787,1.0835178572941893,0.35534905085511787,1.0835178572941893
811,-2147483648,b'3120-803-1',1635378410781933568,2100403797052916736,1578568,2015.0,287.32925949035246,0.20306588864277508,39.20024815431006,0.4167876296604143,35.849894299881484,0.3745776754312372,-108.24500488453614,1.3493180828212288,-181.5526063258323,1.1261578497970586,-0.22272734344005585,0.28841137886047363,-0.48863810300827026,0.15852683782577515,-0.022556211799383163,-0.018583372235298157,-0.673169732093811,-0.7534322142601013,0.12425924092531204,-0.36972829699516296,90,90,90,90,0,0,,0.6800602687146385,531.4083425474937,False,6.666611194610596,1.9618556499481201,2.6077210350194946e-05,5,14,False,0.3679041564464569,0.6136276125907898,0.18931642174720764,0.19849734008312225,-104.40379333496094,63.768009185791016,14.421321868896484,36.235347747802734,110,1261798.6682567515,738.9173713265297,10.272294902086234,b'NOT_AVAILABLE',70.30169203601993,13.559023425774168,298.3769927629142,60.943432211067446,610576,4142913,2MASS J19091919+3912037,3411,96.0,-95.0,4.907,0.062,-0.104,0.06,0.2,-0.26,0.34600000000000003,0.128,-0.051,0.343,0.112,-0.046,12.09,3.983,-4.94,DSEP,10.91,,,,0,0,0,,q1_q17_dr24_stellar,2015-01-15,287.32983,39.201061,11111111111111111,PHO54,PHO54,PHO54,7.967,0.018000000000000002,7.391,0.026,7.1629999999999985,0.022,0.8738,1459.789,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,29.497,27.637,27.238000000000003,26.382,26.11,25.181,24.749,24.205,23.708,23.35,23.216,23.397,23.459,23.979,,,,-2147483648,b'3120-803-1  ',1635378410781933568,2100403797052916736,1578568,2015.0,287.3292594903525,0.20306588864277508,39.20024815431007,0.4167876296604143,35.849894299881484,0.3745776754312372,-108.24500488453613,1.3493180828212288,-181.55260632583233,1.1261578497970586,-0.22272734344005585,0.28841137886047363,-0.4886381030082703,0.15852683782577515,-0.022556211799383163,-0.01858337223529816,-0.673169732093811,-0.7534322142601013,0.12425924092531206,-0.36972829699516296,90,90,90,90,0,0,,0.6800602687146385,531.4083425474937,False,6.666611194610597,1.96185564994812,2.6077210350194946e-05,5,14,False,0.3679041564464569,0.6136276125907898,0.18931642174720764,0.19849734008312225,-104.40379333496094,63.76800918579102,14.421321868896484,36.235347747802734,110,1261798.6682567515,738.9173713265297,10.272294902086234,b'NOT_AVAILABLE',70.30169203601993,13.55902342577417,298.3769927629142,60.94343221106746,5.707608817502544e-05,610576.0,8.576939153400359,7.682914843474513,610576.0,0.7384827849610458,0.693578947411291,0.7384827849610458,0.693578947411291
758,-2147483648,b'3120-1055-1',1635378410781933568,2099652933689621376,1462253,2015.0,287.3814565414046,0.2753863908784603,39.18016187074125,0.5189300172557286,36.83927529537113,0.5376940347668298,-111.94816360612116,1.785239341835013,-181.1542671140704,1.6020457568291766,0.02080177515745163,0.3314443826675415,-0.5913523435592651,0.04096868634223938,0.3307560682296753,-0.23979303240776062,-0.7023860812187195,-0.8193288445472717,-0.07337521016597748,-0.07662566751241684,88,88,88,81,0,7,,1.0670854712884161,934.7851005661093,False,10.390487670898438,0.8656189441680908,3.9017893868731335e-05,5,15,False,0.2838880717754364,0.4867829978466034,0.19750316441059113,0.1191171407699585,-131.222412109375,78.24134826660156,14.53410816192627,-4.312578201293945,110,537176.8936500277,1062.7283050024657,11.199476755152414,b'NOT_AVAILABLE',70.29985043297319,13.513891431154022,298.4476365794222,60.91407483040252,610056,4043389,2MASS J19093170+3910515,3878,118.0,-154.0,4.637,0.085,-0.017,0.56,0.3,-0.3,0.624,0.026000000000000002,-0.069,0.628,0.026,-0.08800000000000001,3.548,1.474,-0.2718,DSEP,11.377,,,,0,0,0,,q1_q17_dr24_stellar,2015-01-15,287.38211,39.180981,11111111111111111,KIC0,KIC0,KIC0,8.841000000000003,0.024,8.238999999999999,0.022,8.027999999999999,0.021,0.8742,1459.789,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,43.668,40.744,40.264,38.918,38.386,37.191,36.555,35.857,35.415,35.37,35.409,35.869,36.049,37.432,,,,-2147483648,b'3120-1055-1 ',1635378410781933568,2099652933689621376,1462253,2015.0,287.3814565414046,0.2753863908784603,39.18016187074125,0.5189300172557286,36.83927529537113,0.5376940347668298,-111.94816360612116,1.7852393418350134,-181.1542671140704,1.6020457568291766,0.02080177515745163,0.3314443826675415,-0.5913523435592651,0.04096868634223938,0.3307560682296753,-0.23979303240776065,-0.7023860812187195,-0.8193288445472717,-0.07337521016597748,-0.07662566751241684,88,88,88,81,0,7,,1.067085471288416,934.7851005661093,False,10.390487670898438,0.8656189441680908,3.9017893868731335e-05,5,15,False,0.2838880717754364,0.4867829978466034,0.19750316441059115,0.1191171407699585,-131.222412109375,78.24134826660156,14.53410816192627,-4.312578201293944,110,537176.8936500277,1062.7283050024657,11.199476755152414,b'NOT_AVAILABLE',70.29985043297319,13.513891431154025,298.4476365794222,60.91407483040253,7.578867792891189e-05,610056.0,0.7384827849610458,0.693578947411291,,,,0.7384827849610458,0.693578947411291
633,-2147483648,b'3562-1577-1',1635378410781933568,2085622856082004608,858365,2015.0,299.2762532490722,0.1547509476147669,47.285410969232366,0.22517885084311448,6.896042047062518,0.2552188547534134,13.52848415016462,0.9180697646416686,3.943012433127989,0.7416959134570669,0.34590330719947815,0.40954065322875977,-0.5165371298789978,-0.23752674460411072,0.5015250444412231,-0.5171867609024048,-0.35037630796432495,-0.7747952938079834,-0.09252180904150009,0.032880160957574844,96,96,94,94,2,2,,0.4235414353937082,212.71783772326762,False,4.225036144256592,5.273691177368164,2.4745892005739734e-05,5,14,False,0.393634557723999,0.29283052682876587,0.15376980602741241,0.20811377465724945,-85.65614318847656,87.35438537597656,41.303016662597656,21.91512680053711,110,3108277.3663694435,3400.844214363824,9.293470648791025,b'NOT_AVAILABLE',81.65738914172337,9.462700700665506,322.9295698374571,65.43336001696461,600998,10230660,2MASS J19570627+4717073,6079,187.0,-206.0,4.386,0.111,-0.252,-0.42,0.3,-0.28,0.9159999999999999,0.128,-0.095,1.016,0.36,-0.147,1.232,0.6191,-0.7218,DSEP,9.426,,,,0,0,0,,q1_q17_dr24_stellar,2015-01-15,299.2761799999999,47.285397,10000000000000000,PHO54,PHO54,PHO54,8.516,0.025,8.291,0.047,8.212,0.018000000000000002,0.9883,33.068000000000005,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,58.145,62.034,66.911,70.553,76.59899999999998,85.197,88.025,98.552,115.089,127.172,134.722,140.877,143.684,158.813,,,,-2147483648,b'3562-1577-1 ',1635378410781933568,2085622856082004608,858365,2015.0,299.27625324907217,0.1547509476147669,47.285410969232366,0.22517885084311448,6.896042047062517,0.2552188547534134,13.52848415016462,0.9180697646416686,3.9430124331279885,0.7416959134570669,0.3459033071994781,0.40954065322875977,-0.5165371298789978,-0.2375267446041107,0.5015250444412231,-0.5171867609024048,-0.3503763079643249,-0.7747952938079834,-0.09252180904150008,0.032880160957574844,96,96,94,94,2,2,,0.4235414353937082,212.7178377232676,False,4.225036144256592,5.273691177368164,2.474589200573973e-05,5,14,False,0.39363455772399897,0.2928305268287659,0.1537698060274124,0.20811377465724945,-85.65614318847656,87.35438537597656,41.303016662597656,21.91512680053711,110,3108277.366369444,3400.844214363824,9.293470648791024,b'NOT_AVAILABLE',81.65738914172337,9.462700700665506,322.9295698374571,65.43336001696461,7.118950772288727e-06,600998.0,0.8979938633226049,2.4303975402238387,600998.0,15.174158133914357,3.3878298733280743,0.8979938633226049,2.4303975402238387
397,-2147483648,b'3147-1335-1',1635378410781933568,2078087524936335104,1322703,2015.0,294.9917483058406,0.15587119041599337,43.54482384865097,0.1989929637326716,3.521829482779191,0.2771247941599396,0.6273850892871824,1.1784786646474312,-20.60084303079269,0.73907326339722,-0.05154665932059288,-0.07357854396104813,-0.46748116612434387,0.08055566251277924,0.8876480460166931,-0.6821420788764954,-0.7992825508117676,-0.7571311593055725,-0.7054129838943481,0.4530031681060791,89,89,89,83,0,6,,0.25101017510443807,67.57575893071431,False,2.630311965942383,14.016722679138184,2.819406654452905e-05,5,14,False,0.34495672583580017,0.12670442461967468,0.215876966714859,0.3743290305137634,-123.34874725341797,25.248430252075195,1.3871023654937744,-1.675350546836853,116,335651.07648037415,145.42246251244964,11.710049952923363,b'NOT_AVAILABLE',76.85920304228824,10.28578231440029,312.97188791976924,63.30368932758575,595406,7832029,2MASS J19395801+4332417,6039,139.0,-174.0,4.46,0.047,-0.304,-0.04,0.22,-0.3,1.0590000000000002,0.19899999999999998,-0.128,1.003,0.446,-0.092,1.476,0.3348,-0.9651,DSEP,11.822,,,,0,0,0,,q1_q17_dr24_stellar,2015-01-15,294.99173,43.544922,11111111111111111,PHO1,KIC0,KIC0,10.728,0.024,10.481,0.02,10.422,0.014,0.8752,1459.789,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,47.843,44.664,44.063,42.879,42.617,41.684,41.15600000000001,40.675,40.812,41.368,42.566,44.256,44.865,48.652,,,,-2147483648,b'3147-1335-1 ',1635378410781933568,2078087524936335104,1322703,2015.0,294.9917483058406,0.15587119041599334,43.54482384865097,0.1989929637326716,3.521829482779191,0.2771247941599396,0.6273850892871824,1.1784786646474312,-20.600843030792692,0.7390732633972199,-0.05154665932059288,-0.07357854396104813,-0.4674811661243439,0.08055566251277924,0.8876480460166931,-0.6821420788764954,-0.7992825508117676,-0.7571311593055725,-0.7054129838943481,0.4530031681060791,89,89,89,83,0,6,,0.2510101751044381,67.57575893071431,False,2.6303119659423833,14.016722679138185,2.8194066544529054e-05,5,14,False,0.34495672583580017,0.12670442461967468,0.21587696671485898,0.3743290305137634,-123.34874725341795,25.248430252075195,1.3871023654937744,-1.675350546836853,116,335651.0764803741,145.4224625124496,11.710049952923365,b'NOT_AVAILABLE',76.85920304228824,10.285782314400288,312.97188791976924,63.30368932758575,1.6283967218016047e-05,595406.0,15.353830166334951,6.086596724838824,595406.0,1.8735139987939697,2.7844289092353294,1.8735139987939697,2.7844289092353294
395,-2147483648,b'3147-1729-1',1635378410781933568,2078064950588230784,1570485,2015.0,294.9854846924622,0.16091636151872596,43.18050557899722,0.22970629441936738,3.543270068155385,0.312823978801146,-0.8733206043128061,1.3191064862883006,-17.93484702647187,0.9768599411451133,0.5867753028869629,0.6145711541175842,-0.7151501774787903,-0.42336148023605347,0.7918969392776489,-0.759917140007019,-0.558137059211731,-0.8854705691337585,-0.42466768622398376,0.5087442994117737,114,114,113,107,1,7,,0.47528493253884274,193.500087000492,False,4.71378231048584,4.282675743103027,2.8986551114940085e-05,5,17,False,0.3297173082828522,0.19114269316196442,0.12129722535610199,0.3866897225379944,-99.75270080566406,-73.40415954589844,18.010238647460938,2.608234167098999,132,346804.5249272567,293.9664676324849,11.67455817560953,b'NOT_AVAILABLE',76.52977166075767,10.119563797461517,312.66272072504637,62.96719099141148,595390,7539125,2MASS J19395651+4310502,5936,191.0,-204.0,3.89,0.39,-0.17600000000000002,-0.06,0.27,-0.28,1.196,0.264,-0.26,2.056,0.647,-0.89,0.1938,0.6446,-0.09464,DSEP,12.059,,,,0,0,0,,q1_q17_dr24_stellar,2015-01-15,294.98547,43.180576,11111111111111111,PHO54,PHO54,PHO54,10.735,0.02,10.442,0.018000000000000002,10.389,0.016,0.8752,1459.789,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,55.44300000000001,54.535,56.497,57.327,58.761,60.209,60.576,62.333,65.914,69.303,72.65100000000002,76.539,78.079,86.65,,,,-2147483648,b'3147-1729-1 ',1635378410781933568,2078064950588230784,1570485,2015.0,294.9854846924622,0.16091636151872596,43.18050557899722,0.22970629441936735,3.5432700681553846,0.312823978801146,-0.8733206043128061,1.3191064862883006,-17.93484702647187,0.9768599411451132,0.5867753028869629,0.6145711541175842,-0.7151501774787903,-0.4233614802360535,0.7918969392776489,-0.759917140007019,-0.558137059211731,-0.8854705691337585,-0.42466768622398376,0.5087442994117737,114,114,113,107,1,7,,0.4752849325388427,193.500087000492,False,4.71378231048584,4.2826757431030265,2.8986551114940088e-05,5,17,False,0.3297173082828522,0.1911426931619644,0.121297225356102,0.3866897225379944,-99.75270080566406,-73.40415954589844,18.010238647460938,2.608234167098999,132,346804.52492725675,293.9664676324849,11.67455817560953,b'NOT_AVAILABLE',76.52977166075767,10.119563797461515,312.66272072504637,62.96719099141148,1.4985041146612491e-05,595390.0,1.8735139987939697,4.205711668674121,595390.0,7.2991703407677,1.7135193762490821,1.8735139987939697,1.7135193762490821
